experiment,population,head,target,horizon_min,event_class,split,n_samples,n_positive,n_days,decision_threshold,metric,value,ci95_low,ci95_high,instrument,coverage_group,kind,units
E4,SoLEXS input coverage 90-<100%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,1082,468,30,0.527,Brier_raw,0.22359,,,SoLEXS,90-<100%,,
E4,SoLEXS input coverage 90-<100%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,1082,468,30,0.527,BSS_raw,0.089054,,,SoLEXS,90-<100%,,
E4,SoLEXS input coverage 90-<100%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,1082,468,30,0.527,Brier_calibrated,0.217729,,,SoLEXS,90-<100%,,
E4,SoLEXS input coverage 90-<100%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,1082,468,30,0.527,BSS_calibrated,0.112933,-0.0927,0.1957,SoLEXS,90-<100%,,
E4,SoLEXS input coverage 90-<100%,,,0,,test,1082,,30,,MAE,0.055037,0.0339,0.0939,SoLEXS,90-<100%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E4,SoLEXS input coverage 90-<100%,,,0,,test,1082,,30,,RMSE,0.098486,,,SoLEXS,90-<100%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E4,SoLEXS input coverage 90-<100%,,,0,,test,1082,,30,,bias,0.013115,,,SoLEXS,90-<100%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E4,SoLEXS input coverage 90-<100%,,,0,,test,1082,,30,,correlation,0.982151,,,SoLEXS,90-<100%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E4,SoLEXS input coverage 90-<100%,,,1,,test,1082,,30,,MAE,0.055148,0.0341,0.0936,SoLEXS,90-<100%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E4,SoLEXS input coverage 90-<100%,,,1,,test,1082,,30,,RMSE,0.099451,,,SoLEXS,90-<100%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E4,SoLEXS input coverage 90-<100%,,,1,,test,1082,,30,,bias,0.01592,,,SoLEXS,90-<100%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E4,SoLEXS input coverage 90-<100%,,,1,,test,1082,,30,,correlation,0.982055,,,SoLEXS,90-<100%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E4,SoLEXS input coverage 90-<100%,,,5,,test,1082,,30,,MAE,0.075653,0.0561,0.1106,SoLEXS,90-<100%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E4,SoLEXS input coverage 90-<100%,,,5,,test,1082,,30,,RMSE,0.127381,,,SoLEXS,90-<100%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E4,SoLEXS input coverage 90-<100%,,,5,,test,1082,,30,,bias,0.007085,,,SoLEXS,90-<100%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E4,SoLEXS input coverage 90-<100%,,,5,,test,1082,,30,,correlation,0.968257,,,SoLEXS,90-<100%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E4,SoLEXS input coverage 90-<100%,,,15,,test,1082,,30,,MAE,0.115723,0.089,0.1459,SoLEXS,90-<100%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E4,SoLEXS input coverage 90-<100%,,,15,,test,1082,,30,,RMSE,0.190036,,,SoLEXS,90-<100%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E4,SoLEXS input coverage 90-<100%,,,15,,test,1082,,30,,bias,-0.006646,,,SoLEXS,90-<100%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E4,SoLEXS input coverage 90-<100%,,,15,,test,1082,,30,,correlation,0.923132,,,SoLEXS,90-<100%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E4,SoLEXS input coverage 90-<100%,,,30,,test,1081,,30,,MAE,0.134509,0.1001,0.1644,SoLEXS,90-<100%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E4,SoLEXS input coverage 90-<100%,,,30,,test,1081,,30,,RMSE,0.208227,,,SoLEXS,90-<100%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E4,SoLEXS input coverage 90-<100%,,,30,,test,1081,,30,,bias,-0.011771,,,SoLEXS,90-<100%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E4,SoLEXS input coverage 90-<100%,,,30,,test,1081,,30,,correlation,0.909334,,,SoLEXS,90-<100%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E4,SoLEXS input coverage 90-<100%,,,60,,test,1081,,30,,MAE,0.154578,0.1161,0.1846,SoLEXS,90-<100%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E4,SoLEXS input coverage 90-<100%,,,60,,test,1081,,30,,RMSE,0.216552,,,SoLEXS,90-<100%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E4,SoLEXS input coverage 90-<100%,,,60,,test,1081,,30,,bias,-0.025348,,,SoLEXS,90-<100%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E4,SoLEXS input coverage 90-<100%,,,60,,test,1081,,30,,correlation,0.905667,,,SoLEXS,90-<100%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E4,SoLEXS input coverage 100%,in_flare,flare in progress,0,>=C1.0 (GOES-18 XRS flare list),test,105064,8557,162,0.361,ROC_AUC,0.951138,0.946,0.9557,SoLEXS,100%,,
E4,SoLEXS input coverage 100%,in_flare,flare in progress,0,>=C1.0 (GOES-18 XRS flare list),test,105064,8557,162,0.361,TSS,0.78008,0.7656,0.7919,SoLEXS,100%,,
E4,SoLEXS input coverage 100%,in_flare,flare in progress,0,>=C1.0 (GOES-18 XRS flare list),test,105064,8557,162,0.361,POD_recall,0.843754,,,SoLEXS,100%,,
E4,SoLEXS input coverage 100%,in_flare,flare in progress,0,>=C1.0 (GOES-18 XRS flare list),test,105064,8557,162,0.361,precision,0.540217,,,SoLEXS,100%,,
E4,SoLEXS input coverage 100%,in_flare,flare in progress,0,>=C1.0 (GOES-18 XRS flare list),test,105064,8557,162,0.361,F1,0.658699,,,SoLEXS,100%,,
E4,SoLEXS input coverage 100%,in_flare,flare in progress,0,>=C1.0 (GOES-18 XRS flare list),test,105064,8557,162,0.361,false_alarm_ratio,0.459783,,,SoLEXS,100%,,
E4,SoLEXS input coverage 100%,in_flare,flare in progress,0,>=C1.0 (GOES-18 XRS flare list),test,105064,8557,162,0.361,false_positive_rate,0.063674,,,SoLEXS,100%,,
E4,SoLEXS input coverage 100%,in_flare,flare in progress,0,>=C1.0 (GOES-18 XRS flare list),test,105064,8557,162,0.361,HSS,0.621068,,,SoLEXS,100%,,
E4,SoLEXS input coverage 100%,in_flare,flare in progress,0,>=C1.0 (GOES-18 XRS flare list),test,105064,8557,162,0.361,frequency_bias,1.561879,,,SoLEXS,100%,,
E4,SoLEXS input coverage 100%,in_flare,flare in progress,0,>=C1.0 (GOES-18 XRS flare list),test,105064,8557,162,0.361,accuracy,0.928786,,,SoLEXS,100%,,
E4,SoLEXS input coverage 100%,in_flare,flare in progress,0,>=C1.0 (GOES-18 XRS flare list),test,105064,8557,162,0.361,TP,7220.0,,,SoLEXS,100%,,
E4,SoLEXS input coverage 100%,in_flare,flare in progress,0,>=C1.0 (GOES-18 XRS flare list),test,105064,8557,162,0.361,FP,6145.0,,,SoLEXS,100%,,
E4,SoLEXS input coverage 100%,in_flare,flare in progress,0,>=C1.0 (GOES-18 XRS flare list),test,105064,8557,162,0.361,FN,1337.0,,,SoLEXS,100%,,
E4,SoLEXS input coverage 100%,in_flare,flare in progress,0,>=C1.0 (GOES-18 XRS flare list),test,105064,8557,162,0.361,TN,90362.0,,,SoLEXS,100%,,
E4,SoLEXS input coverage 100%,in_flare,flare in progress,0,>=C1.0 (GOES-18 XRS flare list),test,105064,8557,162,0.361,Brier_raw,0.058281,,,SoLEXS,100%,,
E4,SoLEXS input coverage 100%,in_flare,flare in progress,0,>=C1.0 (GOES-18 XRS flare list),test,105064,8557,162,0.361,BSS_raw,0.220964,,,SoLEXS,100%,,
E4,SoLEXS input coverage 100%,in_flare,flare in progress,0,>=C1.0 (GOES-18 XRS flare list),test,105064,8557,162,0.361,Brier_calibrated,0.028212,,,SoLEXS,100%,,
E4,SoLEXS input coverage 100%,in_flare,flare in progress,0,>=C1.0 (GOES-18 XRS flare list),test,105064,8557,162,0.361,BSS_calibrated,0.622897,0.5984,0.6444,SoLEXS,100%,,
E4,SoLEXS input coverage 100%,flare_within_15min,flare starts or is in progress within the horizon,15,>=C1.0 (GOES-18 XRS flare list),test,105064,14614,162,0.418,ROC_AUC,0.832153,0.8159,0.8482,SoLEXS,100%,,
E4,SoLEXS input coverage 100%,flare_within_15min,flare starts or is in progress within the horizon,15,>=C1.0 (GOES-18 XRS flare list),test,105064,14614,162,0.418,TSS,0.490496,0.4687,0.5117,SoLEXS,100%,,
E4,SoLEXS input coverage 100%,flare_within_15min,flare starts or is in progress within the horizon,15,>=C1.0 (GOES-18 XRS flare list),test,105064,14614,162,0.418,POD_recall,0.56268,,,SoLEXS,100%,,
E4,SoLEXS input coverage 100%,flare_within_15min,flare starts or is in progress within the horizon,15,>=C1.0 (GOES-18 XRS flare list),test,105064,14614,162,0.418,precision,0.557416,,,SoLEXS,100%,,
E4,SoLEXS input coverage 100%,flare_within_15min,flare starts or is in progress within the horizon,15,>=C1.0 (GOES-18 XRS flare list),test,105064,14614,162,0.418,F1,0.560035,,,SoLEXS,100%,,
E4,SoLEXS input coverage 100%,flare_within_15min,flare starts or is in progress within the horizon,15,>=C1.0 (GOES-18 XRS flare list),test,105064,14614,162,0.418,false_alarm_ratio,0.442584,,,SoLEXS,100%,,
E4,SoLEXS input coverage 100%,flare_within_15min,flare starts or is in progress within the horizon,15,>=C1.0 (GOES-18 XRS flare list),test,105064,14614,162,0.418,false_positive_rate,0.072184,,,SoLEXS,100%,,
E4,SoLEXS input coverage 100%,flare_within_15min,flare starts or is in progress within the horizon,15,>=C1.0 (GOES-18 XRS flare list),test,105064,14614,162,0.418,HSS,0.488562,,,SoLEXS,100%,,
E4,SoLEXS input coverage 100%,flare_within_15min,flare starts or is in progress within the horizon,15,>=C1.0 (GOES-18 XRS flare list),test,105064,14614,162,0.418,frequency_bias,1.009443,,,SoLEXS,100%,,
E4,SoLEXS input coverage 100%,flare_within_15min,flare starts or is in progress within the horizon,15,>=C1.0 (GOES-18 XRS flare list),test,105064,14614,162,0.418,accuracy,0.877027,,,SoLEXS,100%,,
E4,SoLEXS input coverage 100%,flare_within_15min,flare starts or is in progress within the horizon,15,>=C1.0 (GOES-18 XRS flare list),test,105064,14614,162,0.418,TP,8223.0,,,SoLEXS,100%,,
E4,SoLEXS input coverage 100%,flare_within_15min,flare starts or is in progress within the horizon,15,>=C1.0 (GOES-18 XRS flare list),test,105064,14614,162,0.418,FP,6529.0,,,SoLEXS,100%,,
E4,SoLEXS input coverage 100%,flare_within_15min,flare starts or is in progress within the horizon,15,>=C1.0 (GOES-18 XRS flare list),test,105064,14614,162,0.418,FN,6391.0,,,SoLEXS,100%,,
E4,SoLEXS input coverage 100%,flare_within_15min,flare starts or is in progress within the horizon,15,>=C1.0 (GOES-18 XRS flare list),test,105064,14614,162,0.418,TN,83921.0,,,SoLEXS,100%,,
E4,SoLEXS input coverage 100%,flare_within_15min,flare starts or is in progress within the horizon,15,>=C1.0 (GOES-18 XRS flare list),test,105064,14614,162,0.418,Brier_raw,0.122407,,,SoLEXS,100%,,
E4,SoLEXS input coverage 100%,flare_within_15min,flare starts or is in progress within the horizon,15,>=C1.0 (GOES-18 XRS flare list),test,105064,14614,162,0.418,BSS_raw,-0.0222,,,SoLEXS,100%,,
E4,SoLEXS input coverage 100%,flare_within_15min,flare starts or is in progress within the horizon,15,>=C1.0 (GOES-18 XRS flare list),test,105064,14614,162,0.418,Brier_calibrated,0.075774,,,SoLEXS,100%,,
E4,SoLEXS input coverage 100%,flare_within_15min,flare starts or is in progress within the horizon,15,>=C1.0 (GOES-18 XRS flare list),test,105064,14614,162,0.418,BSS_calibrated,0.367226,0.3467,0.3857,SoLEXS,100%,,
E4,SoLEXS input coverage 100%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,105064,20024,162,0.456,ROC_AUC,0.787437,0.7672,0.8094,SoLEXS,100%,,
E4,SoLEXS input coverage 100%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,105064,20024,162,0.456,TSS,0.398493,0.3713,0.4265,SoLEXS,100%,,
E4,SoLEXS input coverage 100%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,105064,20024,162,0.456,POD_recall,0.498552,,,SoLEXS,100%,,
E4,SoLEXS input coverage 100%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,105064,20024,162,0.456,precision,0.539855,,,SoLEXS,100%,,
E4,SoLEXS input coverage 100%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,105064,20024,162,0.456,F1,0.518382,,,SoLEXS,100%,,
E4,SoLEXS input coverage 100%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,105064,20024,162,0.456,false_alarm_ratio,0.460145,,,SoLEXS,100%,,
E4,SoLEXS input coverage 100%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,105064,20024,162,0.456,false_positive_rate,0.100059,,,SoLEXS,100%,,
E4,SoLEXS input coverage 100%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,105064,20024,162,0.456,HSS,0.410499,,,SoLEXS,100%,,
E4,SoLEXS input coverage 100%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,105064,20024,162,0.456,frequency_bias,0.923492,,,SoLEXS,100%,,
E4,SoLEXS input coverage 100%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,105064,20024,162,0.456,accuracy,0.823441,,,SoLEXS,100%,,
E4,SoLEXS input coverage 100%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,105064,20024,162,0.456,TP,9983.0,,,SoLEXS,100%,,
E4,SoLEXS input coverage 100%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,105064,20024,162,0.456,FP,8509.0,,,SoLEXS,100%,,
E4,SoLEXS input coverage 100%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,105064,20024,162,0.456,FN,10041.0,,,SoLEXS,100%,,
E4,SoLEXS input coverage 100%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,105064,20024,162,0.456,TN,76531.0,,,SoLEXS,100%,,
E4,SoLEXS input coverage 100%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,105064,20024,162,0.456,Brier_raw,0.15773,,,SoLEXS,100%,,
E4,SoLEXS input coverage 100%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,105064,20024,162,0.456,BSS_raw,-0.022467,,,SoLEXS,100%,,
E4,SoLEXS input coverage 100%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,105064,20024,162,0.456,Brier_calibrated,0.111907,,,SoLEXS,100%,,
E4,SoLEXS input coverage 100%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,105064,20024,162,0.456,BSS_calibrated,0.274578,0.255,0.2938,SoLEXS,100%,,
E4,SoLEXS input coverage 100%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,105064,29187,162,0.527,ROC_AUC,0.749668,0.7266,0.7763,SoLEXS,100%,,
E4,SoLEXS input coverage 100%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,105064,29187,162,0.527,TSS,0.324757,0.2895,0.3603,SoLEXS,100%,,
E4,SoLEXS input coverage 100%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,105064,29187,162,0.527,POD_recall,0.439442,,,SoLEXS,100%,,
E4,SoLEXS input coverage 100%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,105064,29187,162,0.527,precision,0.595782,,,SoLEXS,100%,,
E4,SoLEXS input coverage 100%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,105064,29187,162,0.527,F1,0.505807,,,SoLEXS,100%,,
E4,SoLEXS input coverage 100%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,105064,29187,162,0.527,false_alarm_ratio,0.404218,,,SoLEXS,100%,,
